pos,sample,xls,condition,normalised_counts
168,RB,34,R,0.159005560517984
169,RB,46,R,0.21512517011256657
170,RB,14,R,0.06547287786034635
171,RB,16,R,0.07482614612611012
172,RB,19,R,0.08885604852475576
173,RB,53,R,0.24786160904273977
174,RB,197,R,0.9212969241777308
175,RB,86,R,0.4021905354278419
176,RB,110,R,0.514429754617007
177,RB,38,R,0.17771209704951152
178,RB,31,R,0.14497565811933835
179,RB,30,R,0.14029902398645647
180,RB,19,R,0.08885604852475576
181,RB,21,R,0.09820931679051953
182,RB,32,R,0.14965229225222024
183,RB,68,R,0.318011121035968
184,RB,18,R,0.08417941439187387
185,RB,9,R,0.04208970719593694
186,RB,57,R,0.2665681455742673
187,RB,26,R,0.12159248745492894
188,RB,81,R,0.37880736476343246
189,RB,112,R,0.5237830228827708
190,RB,180,R,0.8417941439187389
191,RB,68,R,0.318011121035968
192,RB,53,R,0.24786160904273977
193,RB,26,R,0.12159248745492894
194,RB,103,R,0.4816933156868339
195,RB,32,R,0.14965229225222024
196,RB,43,R,0.20109526771392094
197,RB,23,R,0.10756258505628329
198,RB,39,R,0.1823887311823934
199,RB,19,R,0.08885604852475576
200,RB,26,R,0.12159248745492894
201,RB,8,R,0.03741307306305506
202,RB,10,R,0.04676634132881882
203,RB,40,R,0.1870653653152753
204,RB,44,R,0.20577190184680283
205,RB,17,R,0.079502780258992
206,RB,34,R,0.159005560517984
207,RB,15,R,0.07014951199322823
208,RB,26,R,0.12159248745492894
209,RB,32,R,0.14965229225222024
210,RB,37,R,0.17303546291662963
211,RB,72,R,0.3367176575674955
212,RB,42,R,0.19641863358103906
213,RB,50,R,0.2338317066440941
214,RB,83,R,0.38816063302919623
215,RB,27,R,0.1262691215878108
216,RB,4,R,0.01870653653152753
217,RB,10,R,0.04676634132881882
218,RB,12,R,0.056119609594582585
219,RB,6,R,0.028059804797291293
220,RB,18,R,0.08417941439187387
221,RB,8,R,0.03741307306305506
222,RB,26,R,0.12159248745492894
223,RB,22,R,0.10288595092340141
224,RB,9,R,0.04208970719593694
225,RB,22,R,0.10288595092340141
226,RB,39,R,0.1823887311823934
227,RB,13,R,0.06079624372746447
228,RB,5,R,0.02338317066440941
229,RB,4,R,0.01870653653152753
230,RB,2,R,0.009353268265763765
231,RB,12,R,0.056119609594582585
232,RB,11,R,0.05144297546170071
233,RB,8,R,0.03741307306305506
234,RB,11,R,0.05144297546170071
235,RB,17,R,0.079502780258992
236,RB,5,R,0.02338317066440941
237,RB,9,R,0.04208970719593694
238,RB,5,R,0.02338317066440941
239,RB,2,R,0.009353268265763765
240,RB,2,R,0.009353268265763765
244,RB,15,R,0.07014951199322823
245,RB,16,R,0.07482614612611012
246,RB,3,R,0.014029902398645646
247,RB,4,R,0.01870653653152753
248,RB,9,R,0.04208970719593694
249,RB,1,R,0.004676634132881882
250,RB,5,R,0.02338317066440941
251,RB,15,R,0.07014951199322823
252,RB,15,R,0.07014951199322823
253,RB,10,R,0.04676634132881882
254,RB,6,R,0.028059804797291293
255,RB,15,R,0.07014951199322823
256,RB,4,R,0.01870653653152753
257,RB,2,R,0.009353268265763765
258,RB,8,R,0.03741307306305506
259,RB,3,R,0.014029902398645646
260,RB,11,R,0.05144297546170071
261,RB,8,R,0.03741307306305506
262,RB,5,R,0.02338317066440941
263,RB,5,R,0.02338317066440941
264,RB,5,R,0.02338317066440941
265,RB,11,R,0.05144297546170071
266,RB,14,R,0.06547287786034635
267,RB,13,R,0.06079624372746447
268,RB,14,R,0.06547287786034635
269,RB,9,R,0.04208970719593694
270,RB,10,R,0.04676634132881882
271,RB,34,R,0.159005560517984
272,RB,23,R,0.10756258505628329
273,RB,31,R,0.14497565811933835
274,RB,43,R,0.20109526771392094
275,RB,12,R,0.056119609594582585
276,RB,15,R,0.07014951199322823
277,RB,7,R,0.032736438930173174
278,RB,3,R,0.014029902398645646
279,RB,8,R,0.03741307306305506
280,RB,10,R,0.04676634132881882
281,RB,21,R,0.09820931679051953
282,RB,9,R,0.04208970719593694
283,RB,27,R,0.1262691215878108
284,RB,8,R,0.03741307306305506
285,RB,19,R,0.08885604852475576
286,RB,6,R,0.028059804797291293
287,RB,4,R,0.01870653653152753
288,RB,8,R,0.03741307306305506
289,RB,6,R,0.028059804797291293
290,RB,8,R,0.03741307306305506
291,RB,2,R,0.009353268265763765
292,RB,8,R,0.03741307306305506
293,RB,3,R,0.014029902398645646
294,RB,6,R,0.028059804797291293
295,RB,5,R,0.02338317066440941
297,RB,3,R,0.014029902398645646
298,RB,3,R,0.014029902398645646
299,RB,2,R,0.009353268265763765
300,RB,12,R,0.056119609594582585
301,RB,13,R,0.06079624372746447
302,RB,7,R,0.032736438930173174
303,RB,12,R,0.056119609594582585
304,RB,7,R,0.032736438930173174
305,RB,9,R,0.04208970719593694
307,RB,4,R,0.01870653653152753
309,RB,12,R,0.056119609594582585
310,RB,6,R,0.028059804797291293
311,RB,28,R,0.1309457557206927
312,RB,15,R,0.07014951199322823
313,RB,8,R,0.03741307306305506
314,RB,3,R,0.014029902398645646
316,RB,2,R,0.009353268265763765
317,RB,4,R,0.01870653653152753
318,RB,5,R,0.02338317066440941
319,RB,16,R,0.07482614612611012
320,RB,4,R,0.01870653653152753
321,RB,2,R,0.009353268265763765
322,RB,6,R,0.028059804797291293
323,RB,5,R,0.02338317066440941
324,RB,3,R,0.014029902398645646
325,RB,17,R,0.079502780258992
326,RB,22,R,0.10288595092340141
327,RB,7,R,0.032736438930173174
328,RB,4,R,0.01870653653152753
329,RB,2,R,0.009353268265763765
330,RB,5,R,0.02338317066440941
331,RB,2,R,0.009353268265763765
332,RB,3,R,0.014029902398645646
333,RB,3,R,0.014029902398645646
334,RB,4,R,0.01870653653152753
335,RB,8,R,0.03741307306305506
336,RB,1,R,0.004676634132881882
337,RB,12,R,0.056119609594582585
338,RB,5,R,0.02338317066440941
339,RB,26,R,0.12159248745492894
340,RB,66,R,0.30865785277020424
341,RB,19,R,0.08885604852475576
342,RB,4,R,0.01870653653152753
343,RB,15,R,0.07014951199322823
344,RB,10,R,0.04676634132881882
345,RB,7,R,0.032736438930173174
346,RB,9,R,0.04208970719593694
347,RB,15,R,0.07014951199322823
348,RB,7,R,0.032736438930173174
349,RB,9,R,0.04208970719593694
351,RB,9,R,0.04208970719593694
352,RB,19,R,0.08885604852475576
353,RB,10,R,0.04676634132881882
354,RB,3,R,0.014029902398645646
355,RB,25,R,0.11691585332204706
356,RB,11,R,0.05144297546170071
357,RB,18,R,0.08417941439187387
358,RB,5,R,0.02338317066440941
359,RB,8,R,0.03741307306305506
360,RB,16,R,0.07482614612611012
361,RB,27,R,0.1262691215878108
362,RB,17,R,0.079502780258992
363,RB,12,R,0.056119609594582585
364,RB,19,R,0.08885604852475576
365,RB,7,R,0.032736438930173174
366,RB,2,R,0.009353268265763765
367,RB,6,R,0.028059804797291293
368,RB,24,R,0.11223921918916517
369,RB,7,R,0.032736438930173174
370,RB,6,R,0.028059804797291293
371,RB,19,R,0.08885604852475576
372,RB,8,R,0.03741307306305506
373,RB,7,R,0.032736438930173174
374,RB,8,R,0.03741307306305506
375,RB,2,R,0.009353268265763765
376,RB,10,R,0.04676634132881882
377,RB,8,R,0.03741307306305506
378,RB,12,R,0.056119609594582585
379,RB,13,R,0.06079624372746447
380,RB,8,R,0.03741307306305506
381,RB,12,R,0.056119609594582585
382,RB,8,R,0.03741307306305506
383,RB,11,R,0.05144297546170071
384,RB,5,R,0.02338317066440941
385,RB,11,R,0.05144297546170071
386,RB,4,R,0.01870653653152753
387,RB,3,R,0.014029902398645646
388,RB,4,R,0.01870653653152753
389,RB,8,R,0.03741307306305506
390,RB,11,R,0.05144297546170071
391,RB,6,R,0.028059804797291293
392,RB,2,R,0.009353268265763765
393,RB,4,R,0.01870653653152753
395,RB,2,R,0.009353268265763765
396,RB,2,R,0.009353268265763765
397,RB,2,R,0.009353268265763765
398,RB,7,R,0.032736438930173174
399,RB,3,R,0.014029902398645646
400,RB,10,R,0.04676634132881882
401,RB,3,R,0.014029902398645646
402,RB,2,R,0.009353268265763765
403,RB,9,R,0.04208970719593694
404,RB,4,R,0.01870653653152753
405,RB,9,R,0.04208970719593694
406,RB,13,R,0.06079624372746447
407,RB,3,R,0.014029902398645646
408,RB,1,R,0.004676634132881882
409,RB,2,R,0.009353268265763765
410,RB,5,R,0.02338317066440941
411,RB,27,R,0.1262691215878108
412,RB,10,R,0.04676634132881882
413,RB,4,R,0.01870653653152753
414,RB,4,R,0.01870653653152753
415,RB,12,R,0.056119609594582585
416,RB,14,R,0.06547287786034635
417,RB,4,R,0.01870653653152753
418,RB,5,R,0.02338317066440941
419,RB,18,R,0.08417941439187387
420,RB,22,R,0.10288595092340141
421,RB,26,R,0.12159248745492894
422,RB,9,R,0.04208970719593694
423,RB,24,R,0.11223921918916517
424,RB,27,R,0.1262691215878108
425,RB,97,R,0.45363351088954257
426,RB,104,R,0.48636994981971576
427,RB,29,R,0.13562238985357458
428,RB,3,R,0.014029902398645646
429,RB,19,R,0.08885604852475576
430,RB,13,R,0.06079624372746447
431,RB,6,R,0.028059804797291293
432,RB,21,R,0.09820931679051953
433,RB,21,R,0.09820931679051953
434,RB,17,R,0.079502780258992
435,RB,12,R,0.056119609594582585
436,RB,8,R,0.03741307306305506
437,RB,25,R,0.11691585332204706
438,RB,27,R,0.1262691215878108
439,RB,9,R,0.04208970719593694
440,RB,12,R,0.056119609594582585
441,RB,3,R,0.014029902398645646
442,RB,1,R,0.004676634132881882
443,RB,1,R,0.004676634132881882
444,RB,2,R,0.009353268265763765
445,RB,3,R,0.014029902398645646
446,RB,3,R,0.014029902398645646
447,RB,3,R,0.014029902398645646
448,RB,2,R,0.009353268265763765
450,RB,3,R,0.014029902398645646
451,RB,1,R,0.004676634132881882
452,RB,1,R,0.004676634132881882
453,RB,2,R,0.009353268265763765
454,RB,3,R,0.014029902398645646
455,RB,5,R,0.02338317066440941
456,RB,11,R,0.05144297546170071
457,RB,4,R,0.01870653653152753
458,RB,3,R,0.014029902398645646
459,RB,4,R,0.01870653653152753
462,RB,11,R,0.05144297546170071
463,RB,2,R,0.009353268265763765
464,RB,6,R,0.028059804797291293
465,RB,4,R,0.01870653653152753
466,RB,5,R,0.02338317066440941
467,RB,7,R,0.032736438930173174
468,RB,8,R,0.03741307306305506
469,RB,14,R,0.06547287786034635
470,RB,10,R,0.04676634132881882
471,RB,12,R,0.056119609594582585
472,RB,35,R,0.1636821946508659
473,RB,44,R,0.20577190184680283
474,RB,19,R,0.08885604852475576
475,RB,29,R,0.13562238985357458
476,RB,11,R,0.05144297546170071
477,RB,6,R,0.028059804797291293
478,RB,5,R,0.02338317066440941
479,RB,2,R,0.009353268265763765
480,RB,2,R,0.009353268265763765
481,RB,2,R,0.009353268265763765
482,RB,2,R,0.009353268265763765
483,RB,4,R,0.01870653653152753
484,RB,5,R,0.02338317066440941
485,RB,16,R,0.07482614612611012
486,RB,11,R,0.05144297546170071
487,RB,12,R,0.056119609594582585
488,RB,39,R,0.1823887311823934
489,RB,25,R,0.11691585332204706
490,RB,26,R,0.12159248745492894
491,RB,33,R,0.15432892638510212
492,RB,48,R,0.22447843837833034
493,RB,28,R,0.1309457557206927
494,RB,15,R,0.07014951199322823
495,RB,15,R,0.07014951199322823
496,RB,38,R,0.17771209704951152
497,RB,68,R,0.318011121035968
498,RB,87,R,0.4068671695607238
499,RB,74,R,0.34607092583325927
500,RB,126,R,0.5892559007431172
501,RB,569,R,2.661004821609791
502,RB,127,R,0.5939325348759991
503,RB,151,R,0.7061717540651642
504,RB,33,R,0.15432892638510212
505,RB,22,R,0.10288595092340141
506,RB,48,R,0.22447843837833034
507,RB,23,R,0.10756258505628329
508,RB,27,R,0.1262691215878108
509,RB,46,R,0.21512517011256657
510,RB,80,R,0.3741307306305506
511,RB,346,R,1.6181154099771313
512,RB,85,R,0.39751390129496
513,RB,95,R,0.4442802426237788
514,RB,122,R,0.5705493642115896
515,RB,174,R,0.8137343391214475
516,RB,43,R,0.20109526771392094
517,RB,44,R,0.20577190184680283
518,RB,77,R,0.3601008282319049
519,RB,120,R,0.5611960959458259
520,RB,21,R,0.09820931679051953
521,RB,108,R,0.5050764863512432
522,RB,149,R,0.6968184857994004
523,RB,391,R,1.828563945956816
524,RB,103,R,0.4816933156868339
525,RB,139,R,0.6500521444705817
526,RB,121,R,0.5658727300787078
527,RB,111,R,0.5191063887498889
528,RB,45,R,0.21044853597968471
529,RB,64,R,0.2993045845044405
530,RB,135,R,0.6313456079390541
531,RB,56,R,0.2618915114413854
532,RB,75,R,0.35074755996614115
533,RB,89,R,0.41622043782648754
534,RB,78,R,0.3647774623647868
535,RB,178,R,0.8324408756529751
536,RB,29,R,0.13562238985357458
537,RB,59,R,0.27592141384003105
538,RB,54,R,0.2525382431756216
539,RB,610,R,2.852746821057948
540,RB,229,R,1.070949216429951
541,RB,284,R,1.3281640937384545
542,RB,152,R,0.7108483881980461
543,RB,68,R,0.318011121035968
544,RB,75,R,0.35074755996614115
545,RB,60,R,0.28059804797291293
546,RB,86,R,0.4021905354278419
547,RB,49,R,0.22915507251121223
548,RB,18,R,0.08417941439187387
549,RB,121,R,0.5658727300787078
550,RB,114,R,0.5331362911485346
551,RB,116,R,0.5424895594142983
552,RB,181,R,0.8464707780516207
553,RB,119,R,0.556519461812944
554,RB,82,R,0.38348399889631435
555,RB,36,R,0.16835882878374775
556,RB,59,R,0.27592141384003105
557,RB,167,R,0.7809979001912744
558,RB,73,R,0.3413942917003774
559,RB,34,R,0.159005560517984
560,RB,21,R,0.09820931679051953
561,RB,210,R,0.9820931679051953
562,RB,706,R,3.301703697814609
563,RB,79,R,0.3694540964976687
564,RB,54,R,0.2525382431756216
565,RB,55,R,0.2572148773085035
566,RB,22,R,0.10288595092340141
567,RB,39,R,0.1823887311823934
568,RB,50,R,0.2338317066440941
569,RB,212,R,0.9914464361709591
570,RB,68,R,0.318011121035968
571,RB,21,R,0.09820931679051953
572,RB,18,R,0.08417941439187387
573,RB,43,R,0.20109526771392094
574,RB,596,R,2.7872739431976017
575,RB,80,R,0.3741307306305506
576,RB,78,R,0.3647774623647868
577,RB,37,R,0.17303546291662963
578,RB,195,R,0.911943655911967
579,RB,236,R,1.1036856553601242
580,RB,160,R,0.7482614612611012
581,RB,412,R,1.9267732627473355
582,RB,565,R,2.6422982850782635
583,RB,76,R,0.35542419409902304
584,RB,153,R,0.715525022330928
585,RB,398,R,1.8613003848869891
586,RB,938,R,4.386682816643206
587,RB,141,R,0.6594054127363453
588,RB,80,R,0.3741307306305506
589,RB,207,R,0.9680632655065496
590,RB,222,R,1.0382127774997778
591,RB,158,R,0.7389081929953374
592,RB,109,R,0.5097531204841251
593,RB,243,R,1.1364220942902974
594,RB,256,R,1.197218338017762
595,RB,24,R,0.11223921918916517
596,RB,88,R,0.41154380369360566
597,RB,156,R,0.7295549247295736
598,RB,431,R,2.0156293112720913
599,RB,154,R,0.7202016564638098
600,RB,124,R,0.5799026324773534
601,RB,171,R,0.7997044367228019
602,RB,500,R,2.338317066440941
603,RB,314,R,1.468463117724911
604,RB,148,R,0.6921418516665185
605,RB,168,R,0.7856745343241562
606,RB,131,R,0.6126390714075266
607,RB,15,R,0.07014951199322823
608,RB,25,R,0.11691585332204706
609,RB,76,R,0.35542419409902304
610,RB,95,R,0.4442802426237788
611,RB,70,R,0.3273643893017318
612,RB,19,R,0.08885604852475576
613,RB,146,R,0.6827885834007548
614,RB,185,R,0.8651773145831482
615,RB,459,R,2.146575066992784
616,RB,291,R,1.3609005326686276
617,RB,189,R,0.8838838511146757
618,RB,177,R,0.8277642415200932
619,RB,49,R,0.22915507251121223
620,RB,87,R,0.4068671695607238
621,RB,106,R,0.49572321808547953
622,RB,113,R,0.5284596570156527
623,RB,97,R,0.45363351088954257
624,RB,61,R,0.2852746821057948
625,RB,185,R,0.8651773145831482
626,RB,187,R,0.8745305828489119
627,RB,29,R,0.13562238985357458
628,RB,46,R,0.21512517011256657
629,RB,245,R,1.1457753625560612
630,RB,636,R,2.974339308512877
631,RB,259,R,1.2112482404164076
632,RB,333,R,1.5573191662496668
633,RB,86,R,0.4021905354278419
634,RB,17,R,0.079502780258992
635,RB,33,R,0.15432892638510212
636,RB,90,R,0.42089707195936943
637,RB,63,R,0.2946279503715586
638,RB,16,R,0.07482614612611012
639,RB,44,R,0.20577190184680283
640,RB,128,R,0.598609169008881
641,RB,451,R,2.109161993929729
642,RB,38,R,0.17771209704951152
643,RB,45,R,0.21044853597968471
644,RB,126,R,0.5892559007431172
645,RB,59,R,0.27592141384003105
646,RB,66,R,0.30865785277020424
647,RB,61,R,0.2852746821057948
648,RB,91,R,0.42557370609225126
649,RB,77,R,0.3601008282319049
650,RB,4,R,0.01870653653152753
651,RB,28,R,0.1309457557206927
652,RB,114,R,0.5331362911485346
653,RB,363,R,1.6976181902361231
654,RB,35,R,0.1636821946508659
655,RB,39,R,0.1823887311823934
656,RB,89,R,0.41622043782648754
657,RB,112,R,0.5237830228827708
658,RB,131,R,0.6126390714075266
659,RB,106,R,0.49572321808547953
660,RB,169,R,0.7903511684570381
661,RB,145,R,0.6781119492678729
662,RB,34,R,0.159005560517984
663,RB,214,R,1.0007997044367227
664,RB,454,R,2.1231918963283745
665,RB,1456,R,6.80917929747602
666,RB,299,R,1.3983136057316827
667,RB,303,R,1.4170201422632103
668,RB,274,R,1.2813977524096358
669,RB,241,R,1.1270688260245336
670,RB,372,R,1.7397078974320601
671,RB,714,R,3.339116770877664
672,RB,889,R,4.157527744131993
673,RB,517,R,2.417819846699933
674,RB,283,R,1.3234874596055726
675,RB,349,R,1.632145312375777
676,RB,247,R,1.155128630821825
677,RB,354,R,1.6555284830401864
678,RB,257,R,1.2018949721506438
679,RB,266,R,1.2439846793465807
680,RB,529,R,2.4739394562945156
681,RB,441,R,2.06239565260091
682,RB,219,R,1.0241828751011322
683,RB,196,R,0.9166202900448489
684,RB,359,R,1.6789116537045958
685,RB,429,R,2.0062760430063276
686,RB,209,R,0.9774165337723134
687,RB,391,R,1.828563945956816
688,RB,538,R,2.516029163490453
689,RB,653,R,3.053842088771869
690,RB,190,R,0.8885604852475576
691,RB,412,R,1.9267732627473355
692,RB,584,R,2.731154333603019
693,RB,1501,R,7.019627833455705
694,RB,83,R,0.38816063302919623
695,RB,57,R,0.2665681455742673
696,RB,157,R,0.7342315588624555
697,RB,362,R,1.6929415561032415
698,RB,206,R,0.9633866313736678
699,RB,211,R,0.9867698020380772
700,RB,494,R,2.31025726164365
701,RB,3045,R,14.240350934625331
702,RB,1690,R,7.903511684570381
703,RB,1800,R,8.417941439187388
704,RB,167,R,0.7809979001912744
705,RB,66,R,0.30865785277020424
706,RB,38,R,0.17771209704951152
707,RB,47,R,0.21980180424544846
708,RB,90,R,0.42089707195936943
709,RB,233,R,1.0896557529614785
710,RB,223,R,1.0428894116326597
711,RB,352,R,1.6461752147744226
712,RB,306,R,1.431050044661856
713,RB,732,R,3.4232961852695376
714,RB,349,R,1.632145312375777
715,RB,296,R,1.384283703333037
716,RB,167,R,0.7809979001912744
717,RB,141,R,0.6594054127363453
718,RB,49,R,0.22915507251121223
719,RB,179,R,0.837117509785857
720,RB,201,R,0.9400034607092583
721,RB,147,R,0.6874652175336367
722,RB,353,R,1.6508518489073045
723,RB,99,R,0.46298677915530634
724,RB,37,R,0.17303546291662963
725,RB,122,R,0.5705493642115896
726,RB,158,R,0.7389081929953374
727,RB,543,R,2.539412334154862
728,RB,70,R,0.3273643893017318
729,RB,111,R,0.5191063887498889
730,RB,62,R,0.2899513162386767
731,RB,245,R,1.1457753625560612
732,RB,211,R,0.9867698020380772
733,RB,121,R,0.5658727300787078
734,RB,59,R,0.27592141384003105
735,RB,63,R,0.2946279503715586
736,RB,125,R,0.5845792666102353
737,RB,484,R,2.263490920314831
738,RB,131,R,0.6126390714075266
739,RB,159,R,0.7435848271282193
740,RB,286,R,1.3375173620042182
741,RB,1300,R,6.079624372746447
742,RB,283,R,1.3234874596055726
743,RB,493,R,2.3055806275107678
744,RB,144,R,0.673435315134991
745,RB,60,R,0.28059804797291293
746,RB,110,R,0.514429754617007
747,RB,528,R,2.469262822161634
748,RB,943,R,4.410065987307615
749,RB,105,R,0.49104658395259765
750,RB,100,R,0.4676634132881882
751,RB,253,R,1.1831884356191162
752,RB,887,R,4.148174475866229
753,RB,413,R,1.9314498968802174
754,RB,297,R,1.388960337465919
755,RB,465,R,2.1746348717900754
756,RB,598,R,2.7966272114633655
757,RB,440,R,2.057719018468028
758,RB,325,R,1.5199060931866117
759,RB,512,R,2.394436676035524
760,RB,230,R,1.0756258505628329
761,RB,156,R,0.7295549247295736
762,RB,276,R,1.2907510206753996
763,RB,361,R,1.6882649219703596
764,RB,1470,R,6.874652175336367
765,RB,147,R,0.6874652175336367
766,RB,124,R,0.5799026324773534
767,RB,365,R,1.706971458501887
768,RB,150,R,0.7014951199322823
769,RB,104,R,0.48636994981971576
770,RB,53,R,0.24786160904273977
771,RB,159,R,0.7435848271282193
772,RB,85,R,0.39751390129496
773,RB,70,R,0.3273643893017318
774,RB,31,R,0.14497565811933835
775,RB,123,R,0.5752259983444715
776,RB,157,R,0.7342315588624555
777,RB,490,R,2.2915507251121223
778,RB,298,R,1.3936369715988008
779,RB,431,R,2.0156293112720913
780,RB,120,R,0.5611960959458259
781,RB,48,R,0.22447843837833034
782,RB,44,R,0.20577190184680283
783,RB,164,R,0.7669679977926287
784,RB,247,R,1.155128630821825
785,RB,73,R,0.3413942917003774
786,RB,54,R,0.2525382431756216
787,RB,139,R,0.6500521444705817
788,RB,283,R,1.3234874596055726
789,RB,75,R,0.35074755996614115
790,RB,194,R,0.9072670217790851
791,RB,246,R,1.150451996688943
792,RB,257,R,1.2018949721506438
793,RB,128,R,0.598609169008881
794,RB,458,R,2.141898432859902
795,RB,341,R,1.594732239312722
796,RB,492,R,2.300903993377886
797,RB,62,R,0.2899513162386767
798,RB,74,R,0.34607092583325927
799,RB,125,R,0.5845792666102353
800,RB,190,R,0.8885604852475576
801,RB,27,R,0.1262691215878108
802,RB,53,R,0.24786160904273977
803,RB,182,R,0.8511474121845025
804,RB,134,R,0.6266689738061723
805,RB,35,R,0.1636821946508659
806,RB,33,R,0.15432892638510212
807,RB,135,R,0.6313456079390541
808,RB,1076,R,5.032058326980906
809,RB,167,R,0.7809979001912744
810,RB,293,R,1.3702538009343914
811,RB,118,R,0.5518428276800621
812,RB,241,R,1.1270688260245336
813,RB,497,R,2.3242871640422953
814,RB,359,R,1.6789116537045958
815,RB,507,R,2.371053505371114
816,RB,271,R,1.2673678500109902
817,RB,80,R,0.3741307306305506
818,RB,277,R,1.2954276548082815
819,RB,603,R,2.820010382127775
820,RB,2265,R,10.592576310977464
821,RB,414,R,1.9361265310130993
822,RB,386,R,1.8051807752924065
823,RB,219,R,1.0241828751011322
824,RB,195,R,0.911943655911967
825,RB,113,R,0.5284596570156527
826,RB,37,R,0.17303546291662963
827,RB,315,R,1.473139751857793
828,RB,200,R,0.9353268265763764
829,RB,356,R,1.6648817513059502
830,RB,280,R,1.3094575572069271
831,RB,162,R,0.7576147295268649
832,RB,247,R,1.155128630821825
833,RB,402,R,1.8800069214185167
834,RB,327,R,1.5292593614523755
835,RB,328,R,1.5339359955852574
836,RB,508,R,2.3757301395039963
837,RB,989,R,4.625191157420182
838,RB,1055,R,4.933849010190386
839,RB,609,R,2.8480701869250664
840,RB,201,R,0.9400034607092583
841,RB,689,R,3.2222009175556168
842,RB,1888,R,8.829485242880994
843,RB,2918,R,13.646418399749333
844,RB,187,R,0.8745305828489119
845,RB,86,R,0.4021905354278419
846,RB,241,R,1.1270688260245336
847,RB,487,R,2.2775208227134764
848,RB,210,R,0.9820931679051953
849,RB,61,R,0.2852746821057948
850,RB,111,R,0.5191063887498889
851,RB,678,R,3.1707579420939163
852,RB,3998,R,18.697183263261767
853,RB,203,R,0.9493567289750221
854,RB,440,R,2.057719018468028
855,RB,392,R,1.8332405800896978
856,RB,213,R,0.996123070303841
857,RB,209,R,0.9774165337723134
858,RB,535,R,2.501999261091807
859,RB,262,R,1.2252781428150532
860,RB,537,R,2.5113525293575707
861,RB,126,R,0.5892559007431172
862,RB,262,R,1.2252781428150532
863,RB,342,R,1.5994088734456038
864,RB,1978,R,9.250382314840364
865,RB,412,R,1.9267732627473355
866,RB,264,R,1.234631411080817
867,RB,225,R,1.0522426798984235
868,RB,599,R,2.8013038455962476
869,RB,570,R,2.6656814557426727
870,RB,775,R,3.624391452983459
871,RB,510,R,2.38508340776976
872,RB,585,R,2.735830967735901
873,RB,120,R,0.5611960959458259
874,RB,117,R,0.5471661935471802
875,RB,116,R,0.5424895594142983
876,RB,57,R,0.2665681455742673
877,RB,22,R,0.10288595092340141
878,RB,55,R,0.2572148773085035
879,RB,127,R,0.5939325348759991
880,RB,32,R,0.14965229225222024
881,RB,33,R,0.15432892638510212
882,RB,488,R,2.2821974568463586
883,RB,383,R,1.7911508728937608
884,RB,702,R,3.2829971612830815
885,RB,211,R,0.9867698020380772
886,RB,138,R,0.6453755103376998
887,RB,115,R,0.5378129252814164
888,RB,136,R,0.636022242071936
889,RB,125,R,0.5845792666102353
890,RB,30,R,0.14029902398645647
891,RB,174,R,0.8137343391214475
892,RB,85,R,0.39751390129496
893,RB,21,R,0.09820931679051953
894,RB,20,R,0.09353268265763764
895,RB,65,R,0.30398121863732236
896,RB,419,R,1.9595097016775087
897,RB,154,R,0.7202016564638098
898,RB,177,R,0.8277642415200932
899,RB,345,R,1.6134387758442494
900,RB,1218,R,5.696140373850133
901,RB,1432,R,6.696940078286856
902,RB,2093,R,9.78819524012178
903,RB,2277,R,10.648695920572045
904,RB,2456,R,11.485813430357902
905,RB,1000,R,4.676634132881882
906,RB,564,R,2.6376216509453814
907,RB,973,R,4.550365011294072
908,RB,470,R,2.1980180424544846
909,RB,569,R,2.661004821609791
910,RB,253,R,1.1831884356191162
911,RB,740,R,3.4607092583325927
912,RB,354,R,1.6555284830401864
913,RB,394,R,1.8425938483554616
914,RB,461,R,2.155928335258548
915,RB,796,R,3.7226007697739782
916,RB,286,R,1.3375173620042182
917,RB,87,R,0.4068671695607238
918,RB,107,R,0.5003998522183614
919,RB,222,R,1.0382127774997778
920,RB,246,R,1.150451996688943
921,RB,178,R,0.8324408756529751
922,RB,75,R,0.35074755996614115
923,RB,235,R,1.0990090212272423
924,RB,154,R,0.7202016564638098
925,RB,86,R,0.4021905354278419
926,RB,44,R,0.20577190184680283
927,RB,85,R,0.39751390129496
928,RB,243,R,1.1364220942902974
929,RB,84,R,0.3928372671620781
930,RB,87,R,0.4068671695607238
931,RB,205,R,0.9587099972407859
932,RB,135,R,0.6313456079390541
933,RB,31,R,0.14497565811933835
934,RB,79,R,0.3694540964976687
935,RB,180,R,0.8417941439187389
936,RB,243,R,1.1364220942902974
937,RB,66,R,0.30865785277020424
938,RB,87,R,0.4068671695607238
939,RB,213,R,0.996123070303841
940,RB,1179,R,5.5137516426677395
941,RB,93,R,0.43492697435801503
942,RB,110,R,0.514429754617007
943,RB,287,R,1.3421939961371
944,RB,139,R,0.6500521444705817
945,RB,38,R,0.17771209704951152
946,RB,66,R,0.30865785277020424
947,RB,196,R,0.9166202900448489
948,RB,204,R,0.954033363107904
949,RB,34,R,0.159005560517984
950,RB,71,R,0.3320410234346136
951,RB,284,R,1.3281640937384545
952,RB,1606,R,7.510674417408303
953,RB,553,R,2.586178675483681
954,RB,466,R,2.179311505922957
955,RB,506,R,2.3663768712382325
956,RB,217,R,1.0148296068353684
957,RB,118,R,0.5518428276800621
958,RB,51,R,0.238508340776976
959,RB,125,R,0.5845792666102353
960,RB,267,R,1.2486613134794626
