chr,start,end.x,score1,end.y,score2,total
chr19,17623522,0,0,17623523,2,2
chr19,17623685,0,0,17623686,1,1
chr19,17623758,0,0,17623759,1,1
chr19,17623775,0,0,17623776,1,1
chr19,17623789,0,0,17623790,1,1
chr19,17623879,0,0,17623880,1,1
chr19,17623941,0,0,17623942,1,1
chr19,17624062,0,0,17624063,1,1
chr19,17624104,0,0,17624105,1,1
chr19,17624219,0,0,17624220,1,1
chr19,17624340,0,0,17624341,1,1
chr19,17624462,0,0,17624463,2,2
chr19,17624499,0,0,17624500,1,1
chr19,17624644,0,0,17624645,1,1
chr19,17624772,0,0,17624773,1,1
chr19,17624782,0,0,17624783,1,1
chr19,17624842,0,0,17624843,1,1
chr19,17624852,0,0,17624853,1,1
chr19,17624853,0,0,17624854,1,1
chr19,17624857,0,0,17624858,1,1
chr19,17624863,0,0,17624864,1,1
chr19,17624880,0,0,17624881,1,1
chr19,17624937,0,0,17624938,1,1
chr19,17625043,0,0,17625044,1,1
chr19,17625137,0,0,17625138,1,1
chr19,17625141,0,0,17625142,1,1
chr19,17625216,0,0,17625217,1,1
chr19,17625221,0,0,17625222,1,1
chr19,17625223,0,0,17625224,1,1
chr19,17625266,0,0,17625267,1,1
chr19,17625342,0,0,17625343,1,1
chr19,17625351,0,0,17625352,1,1
chr19,17625375,0,0,17625376,1,1
chr19,17625450,0,0,17625451,3,3
chr19,17625461,0,0,17625462,1,1
chr19,17625462,0,0,17625463,1,1
chr19,17625484,0,0,17625485,1,1
chr19,17625523,0,0,17625524,1,1
chr19,17625548,0,0,17625549,1,1
chr19,17625572,0,0,17625573,1,1
chr19,17625575,0,0,17625576,1,1
chr19,17625591,0,0,17625592,1,1
chr19,17625592,0,0,17625593,1,1
chr19,17625593,0,0,17625594,1,1
chr19,17625595,0,0,17625596,1,1
chr19,17625603,0,0,17625604,1,1
chr19,17625619,0,0,17625620,1,1
chr19,17625623,0,0,17625624,1,1
chr19,17625624,0,0,17625625,1,1
chr19,17625644,0,0,17625645,1,1
chr19,17625654,0,0,17625655,1,1
chr19,17625668,0,0,17625669,1,1
chr19,17625678,0,0,17625679,1,1
chr19,17625698,0,0,17625699,3,3
chr19,17625717,0,0,17625718,1,1
chr19,17625734,0,0,17625735,1,1
chr19,17625749,0,0,17625750,1,1
chr19,17625760,0,0,17625761,1,1
chr19,17625793,0,0,17625794,1,1
chr19,17625806,0,0,17625807,1,1
chr19,17625819,0,0,17625820,1,1
chr19,17625831,0,0,17625832,1,1
chr19,17625839,0,0,17625840,1,1
chr19,17625840,0,0,17625841,1,1
chr19,17625842,0,0,17625843,1,1
chr19,17625864,0,0,17625865,1,1
chr19,17625867,0,0,17625868,1,1
chr19,17625878,0,0,17625879,1,1
chr19,17625882,0,0,17625883,1,1
chr19,17625919,0,0,17625920,1,1
chr19,17625923,0,0,17625924,1,1
chr19,17625932,0,0,17625933,1,1
chr19,17625936,0,0,17625937,1,1
chr19,17625943,0,0,17625944,1,1
chr19,17625944,0,0,17625945,1,1
chr19,17625947,0,0,17625948,2,2
chr19,17625949,0,0,17625950,1,1
chr19,17625962,0,0,17625963,1,1
chr19,17625973,0,0,17625974,1,1
chr19,17625975,0,0,17625976,1,1
chr19,17625995,0,0,17625996,1,1
chr19,17626005,0,0,17626006,1,1
chr19,17626008,0,0,17626009,1,1
chr19,17626015,0,0,17626016,1,1
chr19,17626017,0,0,17626018,1,1
chr19,17626019,0,0,17626020,1,1
chr19,17626030,0,0,17626031,1,1
chr19,17626036,0,0,17626037,1,1
chr19,17626039,0,0,17626040,1,1
chr19,17626042,0,0,17626043,1,1
chr19,17626067,0,0,17626068,2,2
chr19,17626075,0,0,17626076,1,1
chr19,17626079,0,0,17626080,1,1
chr19,17626089,0,0,17626090,1,1
chr19,17626093,0,0,17626094,1,1
chr19,17626095,0,0,17626096,1,1
chr19,17626098,0,0,17626099,1,1
chr19,17626112,0,0,17626113,1,1
chr19,17626131,0,0,17626132,1,1
chr19,17626136,0,0,17626137,1,1
chr19,17626139,0,0,17626140,1,1
chr19,17626147,0,0,17626148,1,1
chr19,17626203,0,0,17626204,1,1
chr19,17626210,0,0,17626211,1,1
chr19,17626214,0,0,17626215,1,1
chr19,17626228,0,0,17626229,1,1
chr19,17626235,0,0,17626236,1,1
chr19,17626246,0,0,17626247,2,2
chr19,17626269,0,0,17626270,1,1
chr19,17626279,0,0,17626280,1,1
chr19,17626294,0,0,17626295,1,1
chr19,17626296,0,0,17626297,1,1
chr19,17626311,0,0,17626312,1,1
chr19,17626313,0,0,17626314,1,1
chr19,17626322,0,0,17626323,2,2
chr19,17626328,0,0,17626329,1,1
chr19,17626350,0,0,17626351,2,2
chr19,17626351,0,0,17626352,1,1
chr19,17626352,0,0,17626353,1,1
chr19,17626371,0,0,17626372,2,2
chr19,17626381,0,0,17626382,1,1
chr19,17626398,0,0,17626399,1,1
chr19,17626399,0,0,17626400,1,1
chr19,17626418,0,0,17626419,1,1
chr19,17626421,0,0,17626422,1,1
chr19,17626428,0,0,17626429,1,1
chr19,17626436,0,0,17626437,1,1
chr19,17626448,0,0,17626449,1,1
chr19,17626458,0,0,17626459,1,1
chr19,17626489,0,0,17626490,1,1
chr19,17626490,0,0,17626491,3,3
chr19,17626496,0,0,17626497,1,1
chr19,17626499,0,0,17626500,3,3
chr19,17626507,0,0,17626508,1,1
chr19,17626519,0,0,17626520,1,1
chr19,17626520,0,0,17626521,1,1
chr19,17626526,0,0,17626527,1,1
chr19,17626534,0,0,17626535,1,1
chr19,17626535,0,0,17626536,1,1
chr19,17626703,0,0,17626704,1,1
chr19,17626923,0,0,17626924,1,1
chr19,17627516,0,0,17627517,1,1
chr19,17627593,0,0,17627594,1,1
chr19,17627632,0,0,17627633,2,2
chr19,17627648,0,0,17627649,1,1
chr19,17627679,0,0,17627680,1,1
chr19,17627680,0,0,17627681,1,1
chr19,17627707,0,0,17627708,1,1
chr19,17627713,0,0,17627714,1,1
chr19,17627715,0,0,17627716,1,1
chr19,17627723,0,0,17627724,1,1
chr19,17627726,0,0,17627727,1,1
chr19,17627748,0,0,17627749,1,1
chr19,17627776,0,0,17627777,1,1
chr19,17627778,0,0,17627779,1,1
chr19,17627807,0,0,17627808,1,1
chr19,17627836,0,0,17627837,1,1
chr19,17627862,0,0,17627863,2,2
chr19,17627869,0,0,17627870,1,1
chr19,17627883,0,0,17627884,1,1
chr19,17627925,0,0,17627926,1,1
chr19,17627950,0,0,17627951,1,1
chr19,17627954,0,0,17627955,1,1
chr19,17627969,0,0,17627970,1,1
chr19,17627976,0,0,17627977,1,1
chr19,17627981,0,0,17627982,2,2
chr19,17628000,0,0,17628001,1,1
chr19,17628001,0,0,17628002,3,3
chr19,17628004,0,0,17628005,1,1
chr19,17628006,0,0,17628007,1,1
chr19,17628008,0,0,17628009,1,1
chr19,17628013,0,0,17628014,1,1
chr19,17628019,0,0,17628020,2,2
chr19,17628026,0,0,17628027,1,1
chr19,17628027,0,0,17628028,1,1
chr19,17628036,0,0,17628037,1,1
chr19,17628040,0,0,17628041,1,1
chr19,17628044,0,0,17628045,1,1
chr19,17628050,0,0,17628051,1,1
chr19,17628061,0,0,17628062,1,1
chr19,17628062,0,0,17628063,2,2
chr19,17628067,0,0,17628068,1,1
chr19,17628070,0,0,17628071,1,1
chr19,17628076,0,0,17628077,1,1
chr19,17628078,0,0,17628079,1,1
chr19,17628080,0,0,17628081,1,1
chr19,17628081,0,0,17628082,1,1
chr19,17628086,0,0,17628087,1,1
chr19,17628089,0,0,17628090,1,1
chr19,17628091,0,0,17628092,1,1
chr19,17628112,0,0,17628113,1,1
chr19,17628113,0,0,17628114,1,1
chr19,17628136,0,0,17628137,1,1
chr19,17628139,0,0,17628140,1,1
chr19,17628146,0,0,17628147,1,1
chr19,17628163,0,0,17628164,1,1
chr19,17628165,0,0,17628166,1,1
chr19,17628171,0,0,17628172,2,2
chr19,17628174,0,0,17628175,1,1
chr19,17628175,0,0,17628176,1,1
chr19,17628185,0,0,17628186,1,1
chr19,17628194,0,0,17628195,1,1
chr19,17628220,0,0,17628221,1,1
chr19,17628230,0,0,17628231,1,1
chr19,17628258,0,0,17628259,1,1
chr19,17628260,0,0,17628261,1,1
chr19,17628261,0,0,17628262,1,1
chr19,17628262,0,0,17628263,2,2
chr19,17628263,0,0,17628264,1,1
chr19,17628264,0,0,17628265,3,3
chr19,17628266,0,0,17628267,1,1
chr19,17628271,0,0,17628272,1,1
chr19,17628277,0,0,17628278,1,1
chr19,17628279,0,0,17628280,4,4
chr19,17628284,0,0,17628285,1,1
chr19,17628288,0,0,17628289,1,1
chr19,17628291,0,0,17628292,2,2
chr19,17628292,0,0,17628293,1,1
chr19,17628301,0,0,17628302,1,1
chr19,17628305,0,0,17628306,3,3
chr19,17628306,0,0,17628307,1,1
chr19,17628308,0,0,17628309,1,1
chr19,17628314,0,0,17628315,2,2
chr19,17628315,0,0,17628316,1,1
chr19,17628320,0,0,17628321,1,1
chr19,17628322,0,0,17628323,1,1
chr19,17628338,0,0,17628339,1,1
chr19,17628340,0,0,17628341,1,1
chr19,17628342,0,0,17628343,1,1
chr19,17628344,0,0,17628345,1,1
chr19,17628345,0,0,17628346,1,1
chr19,17628352,0,0,17628353,5,5
chr19,17628360,0,0,17628361,4,4
chr19,17628365,0,0,17628366,1,1
chr19,17628367,0,0,17628368,2,2
chr19,17628373,0,0,17628374,1,1
chr19,17628378,0,0,17628379,1,1
chr19,17628380,0,0,17628381,2,2
chr19,17628387,0,0,17628388,1,1
chr19,17628393,0,0,17628394,5,5
chr19,17628395,0,0,17628396,6,6
chr19,17628405,0,0,17628406,2,2
chr19,17628408,0,0,17628409,2,2
chr19,17628413,0,0,17628414,1,1
chr19,17628414,0,0,17628415,3,3
chr19,17628421,0,0,17628422,2,2
chr19,17628432,0,0,17628433,1,1
chr19,17628435,0,0,17628436,4,4
chr19,17628441,0,0,17628442,1,1
chr19,17628445,0,0,17628446,1,1
chr19,17628447,0,0,17628448,2,2
chr19,17628448,0,0,17628449,2,2
chr19,17628451,0,0,17628452,1,1
chr19,17628456,0,0,17628457,1,1
chr19,17628459,0,0,17628460,5,5
chr19,17628460,0,0,17628461,1,1
chr19,17628477,0,0,17628478,1,1
chr19,17628478,0,0,17628479,1,1
chr19,17628482,0,0,17628483,2,2
chr19,17628484,0,0,17628485,1,1
chr19,17628486,0,0,17628487,1,1
chr19,17628489,0,0,17628490,3,3
chr19,17628493,0,0,17628494,5,5
chr19,17628495,0,0,17628496,2,2
chr19,17628496,0,0,17628497,1,1
chr19,17628497,0,0,17628498,1,1
chr19,17628508,0,0,17628509,1,1
chr19,17628509,0,0,17628510,1,1
chr19,17628510,0,0,17628511,1,1
chr19,17628513,0,0,17628514,2,2
chr19,17628517,0,0,17628518,1,1
chr19,17628522,0,0,17628523,1,1
chr19,17628527,0,0,17628528,1,1
chr19,17628532,0,0,17628533,1,1
chr19,17628533,0,0,17628534,1,1
chr19,17628537,0,0,17628538,2,2
chr19,17628542,0,0,17628543,1,1
chr19,17628545,0,0,17628546,2,2
chr19,17628550,0,0,17628551,1,1
chr19,17628556,0,0,17628557,1,1
chr19,17628561,0,0,17628562,1,1
chr19,17628565,0,0,17628566,1,1
chr19,17628567,0,0,17628568,3,3
chr19,17628568,0,0,17628569,1,1
chr19,17628570,0,0,17628571,1,1
chr19,17628571,0,0,17628572,1,1
chr19,17628582,0,0,17628583,1,1
chr19,17628586,0,0,17628587,3,3
chr19,17628587,0,0,17628588,1,1
chr19,17628598,0,0,17628599,2,2
chr19,17628602,0,0,17628603,3,3
chr19,17628603,0,0,17628604,1,1
chr19,17628614,0,0,17628615,1,1
chr19,17628615,0,0,17628616,1,1
chr19,17628627,0,0,17628628,1,1
chr19,17628634,0,0,17628635,1,1
chr19,17628638,0,0,17628639,1,1
chr19,17628644,0,0,17628645,1,1
chr19,17628645,0,0,17628646,2,2
chr19,17628646,0,0,17628647,1,1
chr19,17628650,0,0,17628651,2,2
chr19,17628651,0,0,17628652,1,1
chr19,17628655,0,0,17628656,1,1
chr19,17628656,0,0,17628657,3,3
chr19,17628658,0,0,17628659,2,2
chr19,17628660,0,0,17628661,2,2
chr19,17628673,0,0,17628674,2,2
chr19,17628674,0,0,17628675,1,1
chr19,17628681,0,0,17628682,3,3
chr19,17628682,0,0,17628683,1,1
chr19,17628683,0,0,17628684,2,2
chr19,17628689,0,0,17628690,2,2
chr19,17628707,0,0,17628708,1,1
chr19,17628711,0,0,17628712,1,1
chr19,17628719,0,0,17628720,1,1
chr19,17628720,0,0,17628721,1,1
chr19,17628724,0,0,17628725,4,4
chr19,17628725,0,0,17628726,2,2
chr19,17628726,0,0,17628727,2,2
chr19,17628729,0,0,17628730,1,1
chr19,17628740,0,0,17628741,3,3
chr19,17628745,0,0,17628746,1,1
chr19,17628753,0,0,17628754,1,1
chr19,17628754,0,0,17628755,1,1
chr19,17628758,0,0,17628759,1,1
chr19,17628759,0,0,17628760,1,1
chr19,17628766,0,0,17628767,1,1
chr19,17628768,0,0,17628769,1,1
chr19,17628770,0,0,17628771,1,1
chr19,17628772,0,0,17628773,2,2
chr19,17628777,0,0,17628778,1,1
chr19,17628785,0,0,17628786,5,5
chr19,17628788,0,0,17628789,1,1
chr19,17628793,0,0,17628794,2,2
chr19,17628805,0,0,17628806,3,3
chr19,17628810,0,0,17628811,1,1
chr19,17628814,0,0,17628815,2,2
chr19,17628819,0,0,17628820,1,1
chr19,17628831,0,0,17628832,1,1
chr19,17628832,0,0,17628833,1,1
chr19,17628839,0,0,17628840,1,1
chr19,17628849,0,0,17628850,2,2
chr19,17628858,0,0,17628859,2,2
chr19,17628863,0,0,17628864,1,1
chr19,17628867,0,0,17628868,2,2
chr19,17628875,0,0,17628876,1,1
chr19,17628879,0,0,17628880,2,2
chr19,17628880,0,0,17628881,2,2
chr19,17628884,0,0,17628885,1,1
chr19,17628896,0,0,17628897,1,1
chr19,17628897,0,0,17628898,1,1
chr19,17628903,0,0,17628904,1,1
chr19,17628905,0,0,17628906,3,3
chr19,17628912,0,0,17628913,1,1
chr19,17628917,0,0,17628918,2,2
chr19,17628919,0,0,17628920,1,1
chr19,17628924,0,0,17628925,1,1
chr19,17628928,0,0,17628929,1,1
chr19,17628929,0,0,17628930,2,2
chr19,17628934,0,0,17628935,2,2
chr19,17628939,0,0,17628940,3,3
chr19,17628941,0,0,17628942,1,1
chr19,17628960,0,0,17628961,2,2
chr19,17628974,0,0,17628975,1,1
chr19,17628983,0,0,17628984,1,1
chr19,17628987,0,0,17628988,3,3
chr19,17629000,0,0,17629001,1,1
chr19,17629007,0,0,17629008,1,1
chr19,17629009,0,0,17629010,1,1
chr19,17629010,0,0,17629011,2,2
chr19,17629017,0,0,17629018,1,1
chr19,17629019,0,0,17629020,2,2
chr19,17629027,0,0,17629028,4,4
chr19,17629029,0,0,17629030,2,2
chr19,17629031,0,0,17629032,5,5
chr19,17629032,0,0,17629033,1,1
chr19,17629034,0,0,17629035,1,1
chr19,17629039,0,0,17629040,1,1
chr19,17629041,0,0,17629042,1,1
chr19,17629044,0,0,17629045,2,2
chr19,17629047,0,0,17629048,1,1
chr19,17629056,0,0,17629057,1,1
chr19,17629065,0,0,17629066,2,2
chr19,17629066,0,0,17629067,1,1
chr19,17629068,0,0,17629069,2,2
chr19,17629069,0,0,17629070,2,2
chr19,17629073,0,0,17629074,3,3
chr19,17629077,0,0,17629078,2,2
chr19,17629080,0,0,17629081,1,1
chr19,17629093,0,0,17629094,1,1
chr19,17629103,0,0,17629104,2,2
chr19,17629106,0,0,17629107,2,2
chr19,17629112,0,0,17629113,1,1
chr19,17629121,0,0,17629122,1,1
chr19,17629125,0,0,17629126,1,1
chr19,17629128,0,0,17629129,1,1
chr19,17629136,0,0,17629137,2,2
chr19,17629139,0,0,17629140,3,3
chr19,17629140,0,0,17629141,2,2
chr19,17629143,0,0,17629144,3,3
chr19,17629144,0,0,17629145,1,1
chr19,17629147,0,0,17629148,2,2
chr19,17629157,0,0,17629158,1,1
chr19,17629160,0,0,17629161,2,2
chr19,17629165,0,0,17629166,1,1
chr19,17629171,0,0,17629172,1,1
chr19,17629176,0,0,17629177,1,1
chr19,17629180,0,0,17629181,1,1
chr19,17629186,0,0,17629187,1,1
chr19,17629190,0,0,17629191,2,2
chr19,17629191,0,0,17629192,2,2
chr19,17629214,0,0,17629215,1,1
chr19,17629215,0,0,17629216,2,2
chr19,17629217,0,0,17629218,1,1
chr19,17629241,0,0,17629242,1,1
chr19,17629242,0,0,17629243,1,1
chr19,17629270,0,0,17629271,1,1
chr19,17629271,0,0,17629272,1,1
chr19,17629274,0,0,17629275,1,1
chr19,17629287,0,0,17629288,1,1
chr19,17629301,0,0,17629302,1,1
chr19,17629310,0,0,17629311,1,1
chr19,17629318,0,0,17629319,1,1
chr19,17629332,0,0,17629333,1,1
chr19,17629372,0,0,17629373,1,1
chr19,17629389,0,0,17629390,1,1
chr19,17629404,0,0,17629405,1,1
chr19,17629453,0,0,17629454,1,1
chr19,17629499,0,0,17629500,1,1
chr19,17629538,0,0,17629539,1,1
chr19,17629606,0,0,17629607,1,1
chr19,17629623,0,0,17629624,1,1
chr19,17629657,0,0,17629658,1,1
chr19,17629692,0,0,17629693,1,1
chr19,17629705,0,0,17629706,1,1
chr19,17629710,0,0,17629711,1,1
chr19,17629715,0,0,17629716,2,2
chr19,17629764,0,0,17629765,1,1
chr19,17629816,0,0,17629817,1,1
chr19,17629821,0,0,17629822,1,1
chr19,17629841,0,0,17629842,1,1
chr19,17629883,0,0,17629884,1,1
chr19,17629896,0,0,17629897,1,1
chr19,17629938,0,0,17629939,1,1
chr19,17630110,0,0,17630111,1,1
chr19,17630145,0,0,17630146,1,1
chr19,17630199,0,0,17630200,1,1
chr19,17630206,0,0,17630207,1,1
chr19,17630215,0,0,17630216,1,1
chr19,17630216,0,0,17630217,1,1
chr19,17630229,0,0,17630230,1,1
chr19,17630235,0,0,17630236,1,1
chr19,17630236,0,0,17630237,1,1
chr19,17630238,0,0,17630239,2,2
chr19,17630242,0,0,17630243,1,1
chr19,17630272,0,0,17630273,1,1
chr19,17630280,0,0,17630281,1,1
chr19,17630321,0,0,17630322,1,1
chr19,17630350,0,0,17630351,1,1
chr19,17630434,0,0,17630435,1,1
chr19,17630457,0,0,17630458,1,1
chr19,17630487,0,0,17630488,1,1
chr19,17630507,0,0,17630508,1,1
chr19,17630641,0,0,17630642,1,1
chr19,17630654,0,0,17630655,1,1
chr19,17630665,0,0,17630666,1,1
chr19,17630687,0,0,17630688,1,1
chr19,17630805,0,0,17630806,1,1
chr19,17630841,0,0,17630842,1,1
chr19,17630851,0,0,17630852,1,1
chr19,17630882,0,0,17630883,1,1
chr19,17630927,0,0,17630928,1,1
chr19,17630936,0,0,17630937,1,1
chr19,17631000,0,0,17631001,1,1
chr19,17631009,0,0,17631010,1,1
chr19,17631050,0,0,17631051,1,1
chr19,17631058,0,0,17631059,1,1
chr19,17631362,0,0,17631363,1,1
chr19,17631649,0,0,17631650,1,1
chr19,17631655,0,0,17631656,1,1
chr19,17631669,0,0,17631670,1,1
chr19,17632523,0,0,17632524,1,1
chr19,17632817,0,0,17632818,1,1
chr19,17632917,0,0,17632918,1,1
chr19,17633064,0,0,17633065,1,1
chr19,17633139,0,0,17633140,1,1
chr19,17633201,0,0,17633202,1,1
chr19,17633233,0,0,17633234,1,1
chr19,17633239,0,0,17633240,1,1
chr19,17633282,0,0,17633283,1,1
chr19,17633300,0,0,17633301,1,1
chr19,17633388,0,0,17633389,1,1
chr19,17633397,0,0,17633398,1,1
chr19,17633404,0,0,17633405,2,2
chr19,17633414,0,0,17633415,1,1
chr19,17633416,0,0,17633417,2,2
chr19,17633420,0,0,17633421,1,1
chr19,17633434,0,0,17633435,3,3
chr19,17633437,0,0,17633438,1,1
chr19,17633438,0,0,17633439,1,1
chr19,17633448,0,0,17633449,1,1
chr19,17633464,0,0,17633465,1,1
chr19,17633472,0,0,17633473,1,1
chr19,17633477,0,0,17633478,1,1
chr19,17633478,0,0,17633479,1,1
chr19,17633488,0,0,17633489,2,2
chr19,17633489,0,0,17633490,1,1
chr19,17633505,0,0,17633506,1,1
chr19,17633509,0,0,17633510,1,1
chr19,17633520,0,0,17633521,1,1
chr19,17633527,0,0,17633528,1,1
chr19,17633528,0,0,17633529,2,2
chr19,17633549,0,0,17633550,1,1
chr19,17633567,0,0,17633568,1,1
chr19,17633575,0,0,17633576,1,1
chr19,17633576,0,0,17633577,1,1
chr19,17633583,0,0,17633584,2,2
chr19,17633605,0,0,17633606,1,1
chr19,17633616,0,0,17633617,1,1
chr19,17633623,0,0,17633624,1,1
chr19,17633624,0,0,17633625,1,1
chr19,17633659,0,0,17633660,2,2
chr19,17633664,0,0,17633665,1,1
chr19,17633665,0,0,17633666,1,1
chr19,17633677,0,0,17633678,1,1
chr19,17633686,0,0,17633687,1,1
chr19,17633692,0,0,17633693,1,1
chr19,17633694,0,0,17633695,1,1
chr19,17633695,0,0,17633696,1,1
chr19,17633699,0,0,17633700,1,1
chr19,17633708,0,0,17633709,1,1
chr19,17633710,0,0,17633711,1,1
chr19,17633739,0,0,17633740,1,1
chr19,17633751,0,0,17633752,1,1
chr19,17633756,0,0,17633757,1,1
chr19,17633758,0,0,17633759,1,1
chr19,17633768,0,0,17633769,1,1
chr19,17633769,0,0,17633770,1,1
chr19,17633777,0,0,17633778,1,1
chr19,17633778,0,0,17633779,1,1
chr19,17633783,0,0,17633784,1,1
chr19,17633795,0,0,17633796,2,2
chr19,17633806,0,0,17633807,1,1
chr19,17633813,0,0,17633814,1,1
chr19,17633815,0,0,17633816,1,1
chr19,17633836,0,0,17633837,1,1
chr19,17633846,0,0,17633847,1,1
chr19,17633874,0,0,17633875,1,1
chr19,17633875,0,0,17633876,1,1
chr19,17633882,0,0,17633883,1,1
chr19,17633892,0,0,17633893,1,1
chr19,17633899,0,0,17633900,1,1
chr19,17633911,0,0,17633912,1,1
chr19,17633912,0,0,17633913,1,1
chr19,17633915,0,0,17633916,1,1
chr19,17633923,0,0,17633924,1,1
chr19,17633929,0,0,17633930,1,1
chr19,17633948,0,0,17633949,1,1
chr19,17633952,0,0,17633953,1,1
chr19,17633968,0,0,17633969,1,1
chr19,17633983,0,0,17633984,3,3
chr19,17633984,0,0,17633985,1,1
chr19,17633995,0,0,17633996,2,2
chr19,17634000,0,0,17634001,2,2
chr19,17634003,0,0,17634004,1,1
chr19,17634007,0,0,17634008,1,1
chr19,17634011,0,0,17634012,2,2
chr19,17634023,0,0,17634024,1,1
chr19,17634027,0,0,17634028,1,1
chr19,17634032,0,0,17634033,1,1
chr19,17634035,0,0,17634036,1,1
chr19,17634050,0,0,17634051,1,1
chr19,17634055,0,0,17634056,1,1
chr19,17634060,0,0,17634061,1,1
chr19,17634076,0,0,17634077,1,1
chr19,17634079,0,0,17634080,1,1
chr19,17634092,0,0,17634093,1,1
chr19,17634095,0,0,17634096,1,1
chr19,17634099,0,0,17634100,1,1
chr19,17634106,0,0,17634107,1,1
chr19,17634123,0,0,17634124,1,1
chr19,17634125,0,0,17634126,1,1
chr19,17634128,0,0,17634129,1,1
chr19,17634131,0,0,17634132,1,1
chr19,17634141,0,0,17634142,1,1
chr19,17634147,0,0,17634148,1,1
chr19,17634165,0,0,17634166,1,1
chr19,17634178,0,0,17634179,2,2
chr19,17634180,0,0,17634181,1,1
chr19,17634187,0,0,17634188,1,1
chr19,17634196,0,0,17634197,1,1
chr19,17634211,0,0,17634212,1,1
chr19,17634217,0,0,17634218,1,1
chr19,17634226,0,0,17634227,1,1
chr19,17634234,0,0,17634235,1,1
chr19,17634235,0,0,17634236,1,1
chr19,17634239,0,0,17634240,1,1
chr19,17634247,0,0,17634248,1,1
chr19,17634266,0,0,17634267,1,1
chr19,17634273,0,0,17634274,1,1
chr19,17634283,0,0,17634284,1,1
chr19,17634298,0,0,17634299,1,1
chr19,17634299,0,0,17634300,1,1
chr19,17634303,0,0,17634304,1,1
chr19,17634307,0,0,17634308,1,1
chr19,17634309,0,0,17634310,1,1
chr19,17634321,0,0,17634322,1,1
chr19,17634326,0,0,17634327,1,1
chr19,17634641,0,0,17634642,1,1
chr19,17634651,0,0,17634652,1,1
chr19,17634678,0,0,17634679,1,1
chr19,17634701,0,0,17634702,1,1
chr19,17634706,0,0,17634707,1,1
chr19,17634844,0,0,17634845,1,1
chr19,17634934,0,0,17634935,1,1
chr19,17635341,0,0,17635342,1,1
chr19,17635344,0,0,17635345,1,1
chr19,17635354,0,0,17635355,1,1
chr19,17635387,0,0,17635388,1,1
chr19,17635401,0,0,17635402,1,1
chr19,17635455,0,0,17635456,1,1
chr19,17635492,0,0,17635493,1,1
chr19,17635525,0,0,17635526,1,1
chr19,17635614,0,0,17635615,1,1
chr19,17635776,0,0,17635777,1,1
chr19,17635914,0,0,17635915,1,1
chr19,17636135,0,0,17636136,1,1
chr19,17636142,0,0,17636143,1,1
chr19,17636726,0,0,17636727,1,1
chr19,17639184,0,0,17639185,1,1
chr19,17639485,0,0,17639486,1,1
chr19,17639761,0,0,17639762,1,1
chr19,17639765,0,0,17639766,1,1
chr19,17639816,0,0,17639817,2,2
chr19,17639968,0,0,17639969,1,1
chr19,17640014,0,0,17640015,1,1
chr19,17640516,0,0,17640517,1,1
chr19,17640657,0,0,17640658,1,1
chr19,17640667,0,0,17640668,1,1
chr19,17640678,0,0,17640679,1,1
chr19,17640714,0,0,17640715,1,1
chr19,17640728,0,0,17640729,1,1
chr19,17640774,0,0,17640775,1,1
chr19,17640845,0,0,17640846,1,1
chr19,17640944,0,0,17640945,1,1
chr19,17641016,0,0,17641017,1,1
chr19,17641100,0,0,17641101,1,1
chr19,17641227,0,0,17641228,1,1
chr19,17641258,0,0,17641259,1,1
chr19,17641259,0,0,17641260,1,1
chr19,17641263,0,0,17641264,1,1
chr19,17641267,0,0,17641268,1,1
chr19,17641269,0,0,17641270,1,1
chr19,17641272,0,0,17641273,1,1
chr19,17641297,0,0,17641298,1,1
chr19,17641301,0,0,17641302,1,1
chr19,17641332,0,0,17641333,1,1
chr19,17641338,0,0,17641339,1,1
chr19,17641346,0,0,17641347,1,1
chr19,17641416,0,0,17641417,1,1
chr19,17641529,0,0,17641530,1,1
chr19,17641566,0,0,17641567,1,1
chr19,17641582,0,0,17641583,1,1
chr19,17641583,0,0,17641584,1,1
chr19,17641586,0,0,17641587,1,1
chr19,17641590,0,0,17641591,1,1
chr19,17641598,0,0,17641599,1,1
chr19,17641611,0,0,17641612,1,1
chr19,17641646,0,0,17641647,1,1
chr19,17641653,0,0,17641654,1,1
chr19,17641654,0,0,17641655,1,1
chr19,17641658,0,0,17641659,2,2
chr19,17641659,0,0,17641660,1,1
chr19,17641662,0,0,17641663,3,3
chr19,17641666,0,0,17641667,1,1
chr19,17641675,0,0,17641676,1,1
chr19,17641676,0,0,17641677,1,1
chr19,17641686,0,0,17641687,1,1
chr19,17641692,0,0,17641693,1,1
chr19,17641698,0,0,17641699,1,1
chr19,17641702,0,0,17641703,1,1
chr19,17641706,0,0,17641707,1,1
chr19,17641707,0,0,17641708,1,1
chr19,17641711,0,0,17641712,2,2
chr19,17641712,0,0,17641713,1,1
chr19,17641713,0,0,17641714,1,1
chr19,17641720,0,0,17641721,3,3
chr19,17641723,0,0,17641724,1,1
chr19,17641730,0,0,17641731,3,3
chr19,17641732,0,0,17641733,1,1
chr19,17641733,0,0,17641734,1,1
chr19,17641734,0,0,17641735,4,4
chr19,17641737,0,0,17641738,1,1
chr19,17641739,0,0,17641740,1,1
chr19,17641751,0,0,17641752,1,1
chr19,17641753,0,0,17641754,1,1
chr19,17641758,0,0,17641759,2,2
chr19,17641759,0,0,17641760,1,1
